token,lemma,aspect,form,transitivity,number,tense,mood,person,voice
лаская,ласкать,ipf,ger,tran,,praes,,,act
боясь,бояться,ipf,ger,intr,,praes,,,med
глядя,глядеть,ipf,ger,tran,,praes,,,act
обращая,обращать,ipf,ger,tran,,praes,,,act
наведя,навести,pf,ger,tran,,praet,,,act
проснувшись,проснуться,pf,ger,intr,,praet,,,med
выслушав,выслушать,pf,ger,tran,,praet,,,act
опустив,опустить,pf,ger,tran,,praet,,,act
подняв,поднять,pf,ger,tran,,praet,,,act
глядя,глядеть,ipf,ger,intr,,praes,,,act
находясь,находиться,ipf,ger,intr,,praes,,,med
желая,желать,ipf,ger,tran,,praes,,,act
требуя,требовать,ipf,ger,tran,,praes,,,act
возникнув,возникнуть,pf,ger,intr,,praet,,,act
устав,устать,pf,ger,intr,,praet,,,act
подивившись,подивиться,pf,ger,intr,,praet,,,med
переставая,переставать,ipf,ger,intr,,praes,,,act
бросив,бросить,pf,ger,tran,,praet,,,act
выскочив,выскочить,pf,ger,intr,,praet,,,act
думая,думать,ipf,ger,intr,,praes,,,act
чувствуя,чувствовать,ipf,ger,tran,,praes,,,act
предоставляя,предоставлять,ipf,ger,tran,,praes,,,act
гадя,гадить,ipf,ger,tran,,praes,,,act
заслужив,заслужить,pf,ger,tran,,praet,,,act
засыпая,засыпать,ipf,ger,intr,,praes,,,act
провожая,провожать,ipf,ger,tran,,praes,,,act
ударив,ударить,pf,ger,tran,,praet,,,act
убедившись,убедиться,pf,ger,intr,,praet,,,med
понимая,понимать,ipf,ger,tran,,praes,,,act
ударив,ударить,pf,ger,tran,,praet,,,act
осмысляя,осмыслять,ipf,ger,tran,,praes,,,act
мучась,мучиться,ipf,ger,intr,,praes,,,med
выпив,выпить,pf,ger,tran,,praet,,,act
приговаривая,приговаривать,ipf,ger,tran,,praes,,,act
улучив,улучить,pf,ger,tran,,praet,,,act
глядя,глядеть,ipf,ger,intr,,praes,,,act
чувствуя,чувствовать,ipf,ger,tran,,praes,,,act
видя,видеть,ipf,ger,tran,,praes,,,act
преграждая,преграждать,ipf,ger,intr,,praes,,,act
придумывая,придумывать,ipf,ger,tran,,praes,,,act
видя,видеть,ipf,ger,tran,,praes,,,act
получив,получить,pf,ger,tran,,praet,,,act
желая,желать,ipf,ger,tran,,praes,,,act
ощущая,ощущать,ipf,ger,tran,,praes,,,act
набирая,набирать,ipf,ger,tran,,praes,,,act
думая,думать,ipf,ger,intr,,praes,,,act
набирая,набирать,ipf,ger,tran,,praes,,,act
объясняя,объяснять,ipf,ger,tran,,praes,,,act
раздавая,раздавать,ipf,ger,tran,,praes,,,act
работая,работать,ipf,ger,intr,,praes,,,act
отвозя,отвозить,ipf,ger,tran,,praes,,,act
возвращаясь,возвращаться,ipf,ger,intr,,praes,,,med
глядя,глядеть,ipf,ger,intr,,praes,,,act
гладя,гладить,ipf,ger,tran,,praes,,,act
произнося,произносить,ipf,ger,tran,,praes,,,act
удивляясь,удивляться,ipf,ger,intr,,praes,,,med
обращая,обращать,ipf,ger,tran,,praes,,,act
продолжая,продолжать,ipf,ger,tran,,praes,,,act
оставив,оставить,pf,ger,tran,,praet,,,act
добавляя,добавлять,ipf,ger,tran,,praes,,,act
укутывая,укутывать,ipf,ger,tran,,praes,,,act
поя,поить,ipf,ger,tran,,praes,,,act
желая,желать,ipf,ger,tran,,praes,,,act
желая,желать,ipf,ger,tran,,praes,,,act
смущаясь,смущаться,ipf,ger,intr,,praes,,,med
показывая,показывать,ipf,ger,tran,,praes,,,act
поняв,понять,pf,ger,tran,,praet,,,act
улыбаясь,улыбаться,ipf,ger,intr,,praes,,,med
отделываясь,отделываться,ipf,ger,intr,,praes,,,med
став,стать,pf,ger,intr,,praet,,,act
охарактеризовав,охарактеризовать,pf,ger,tran,,praet,,,act
утомившись,утомиться,pf,ger,intr,,praet,,,med
вспомнив,вспомнить,pf,ger,tran,,praet,,,act
прижавшись,прижаться,pf,ger,intr,,praet,,,med
узнав,узнать,pf,ger,tran,,praet,,,act
упрекая,упрекать,ipf,ger,tran,,praes,,,act
выписавшись,выписаться,pf,ger,intr,,praet,,,med
вызвав,вызвать,pf,ger,tran,,praet,,,act
обвинив,обвинить,pf,ger,tran,,praet,,,act
догадавшись,догадаться,pf,ger,intr,,praet,,,med
выпив,выпить,pf,ger,tran,,praet,,,act
оставаясь,оставаться,ipf,ger,intr,,praes,,,med
потеряв,потерять,pf,ger,tran,,praet,,,act
задавая,задавать,ipf,ger,tran,,praes,,,act
забыв,забыть,pf,ger,tran,,praet,,,act
чувствуя,чувствовать,ipf,ger,tran,,praes,,,act
приготовившись,приготовиться,pf,ger,intr,,praet,,,med
мучась,мучиться,ipf,ger,intr,,praes,,,med
сдерживая,сдерживать,ipf,ger,tran,,praes,,,act
изображая,изображать,ipf,ger,tran,,praes,,,act
становясь,становиться,ipf,ger,intr,,praes,,,med
отдавая,отдавать,ipf,ger,tran,,praes,,,act
расхваливая,расхваливать,ipf,ger,tran,,praes,,,act
уточнив,уточнить,pf,ger,tran,,praet,,,act
приняв,принять,pf,ger,tran,,praet,,,act
готовясь,готовиться,ipf,ger,intr,,praes,,,med
расшибив,расшибить,pf,ger,tran,,praet,,,act
оставаясь,оставаться,ipf,ger,intr,,praes,,,med
сдавливая,сдавливать,ipf,ger,tran,,praes,,,act
ударяя,ударять,ipf,ger,tran,,praes,,,act
ударяя,ударять,ipf,ger,tran,,praes,,,act
ударив,ударить,pf,ger,tran,,praet,,,act
подумав,подумать,pf,ger,intr,,praet,,,act
поняв,понять,pf,ger,tran,,praet,,,act
бормоча,бормотать,ipf,ger,tran,,praes,,,act
обдирая,обдирать,ipf,ger,tran,,praes,,,act
превозмогая,превозмогать,ipf,ger,tran,,praes,,,act
допытываясь,допытываться,ipf,ger,intr,,praes,,,med
глядя,глядеть,ipf,ger,intr,,praes,,,act
устав,устать,pf,ger,intr,,praet,,,act
надеясь,надеяться,ipf,ger,intr,,praes,,,med
обнаружив,обнаружить,pf,ger,tran,,praet,,,act
возвращаясь,возвращаться,ipf,ger,intr,,praes,,,med
поборов,побороть,pf,ger,tran,,praet,,,act
глядя,глядеть,ipf,ger,intr,,praes,,,act
приняв,принять,pf,ger,tran,,praet,,,act
проходя,проходить,ipf,ger,tran,,praes,,,act
отрывая,отрывать,ipf,ger,tran,,praes,,,act
проходя,проходить,ipf,ger,tran,,praes,,,act
путаясь,путаться,ipf,ger,intr,,praes,,,med
приказав,приказать,pf,ger,tran,,praet,,,act
продолжая,продолжать,ipf,ger,tran,,praes,,,act
сталкиваясь,сталкиваться,ipf,ger,intr,,praes,,,med
увлёкшись,увлечься,pf,ger,intr,,praet,,,med
думая,думать,ipf,ger,intr,,praes,,,act
освобождаясь,освобождаться,ipf,ger,intr,,praes,,,med
подумав,подумать,pf,ger,intr,,praet,,,act
исходя,исходить,ipf,ger,intr,,praes,,,act
спускаясь,спускаться,ipf,ger,intr,,praes,,,med
думая,думать,ipf,ger,intr,,praes,,,act
снимая,снимать,ipf,ger,tran,,praes,,,act
поджав,поджать,pf,ger,tran,,praet,,,act
оглядываясь,оглядываться,ipf,ger,intr,,praes,,,med
подчиняясь,подчиняться,ipf,ger,intr,,praes,,,med
упав,упасть,pf,ger,intr,,praet,,,act
отслужив,отслужить,pf,ger,tran,,praet,,,act
пролежав,пролежать,pf,ger,tran,,praet,,,act
коротая,коротать,ipf,ger,tran,,praes,,,act
обнаруживая,обнаруживать,ipf,ger,tran,,praes,,,act
останавливаясь,останавливаться,ipf,ger,intr,,praes,,,med
глядя,глядеть,ipf,ger,intr,,praes,,,act
думая,думать,ipf,ger,intr,,praes,,,act
собираясь,собираться,ipf,ger,intr,,praes,,,med
представляя,представлять,ipf,ger,tran,,praes,,,act
работая,работать,ipf,ger,intr,,praes,,,act
отводя,отводить,ipf,ger,tran,,praes,,,act
стесняясь,стесняться,ipf,ger,intr,,praes,,,med
глядя,глядеть,ipf,ger,intr,,praes,,,act
выпив,выпить,pf,ger,tran,,praet,,,act
присаживаясь,присаживаться,ipf,ger,intr,,praes,,,med
принимая,принимать,ipf,ger,tran,,praes,,,act
отрываясь,отрываться,ipf,ger,intr,,praes,,,med
заставая,заставать,ipf,ger,tran,,praes,,,act
понимая,понимать,ipf,ger,tran,,praes,,,act
экономя,экономить,ipf,ger,tran,,praes,,,act
сговариваясь,сговариваться,ipf,ger,intr,,praes,,,med
выбрав,выбрать,pf,ger,tran,,praet,,,act
проснувшись,проснуться,pf,ger,intr,,praet,,,med
осыпая,осыпать,ipf,ger,tran,,praes,,,act
попадая,попадать,ipf,ger,intr,,praes,,,act
уничтожая,уничтожать,ipf,ger,tran,,praes,,,act
отсекая,отсекать,ipf,ger,tran,,praes,,,act
поникнув,поникнуть,pf,ger,intr,,praet,,,act
отбыв,отбыть,pf,ger,tran,,praet,,,act
изучая,изучать,ipf,ger,tran,,praes,,,act
бряцая,бряцать,ipf,ger,intr,,praes,,,act
перебирая,перебирать,ipf,ger,tran,,praes,,,act
слушая,слушать,ipf,ger,tran,,praes,,,act
замечая,замечать,ipf,ger,tran,,praes,,,act
слушая,слушать,ipf,ger,tran,,praes,,,act
питаясь,питаться,ipf,ger,intr,,praes,,,med
считая,считать,ipf,ger,tran,,praes,,,act
глядя,глядеть,ipf,ger,intr,,praes,,,act
вспоминая,вспоминать,ipf,ger,tran,,praes,,,act
обращая,обращать,ipf,ger,tran,,praes,,,act
робея,робеть,ipf,ger,intr,,praes,,,act
отпустив,отпустить,pf,ger,tran,,praet,,,act
учитывая,учитывать,ipf,ger,tran,,praes,,,act
угадав,угадать,pf,ger,tran,,praet,,,act
покоряясь,покоряться,ipf,ger,intr,,praes,,,med
желая,желать,ipf,ger,tran,,praes,,,act
веря,верить,ipf,ger,intr,,praes,,,act
чувствуя,чувствовать,ipf,ger,tran,,praes,,,act
скрывая,скрывать,ipf,ger,tran,,praes,,,act
выслушав,выслушать,pf,ger,tran,,praet,,,act
желая,желать,ipf,ger,tran,,praes,,,act
понимая,понимать,ipf,ger,tran,,praes,,,act
приукрасив,приукрасить,pf,ger,tran,,praet,,,act
оставаясь,оставаться,ipf,ger,intr,,praes,,,med
видя,видеть,ipf,ger,tran,,praes,,,act
оказавшись,оказаться,pf,ger,intr,,praet,,,med
привыкая,привыкать,ipf,ger,intr,,praes,,,act
отпивая,отпивать,ipf,ger,tran,,praes,,,act
продолжая,продолжать,ipf,ger,tran,,praes,,,act
отодвинув,отодвинуть,pf,ger,tran,,praet,,,act
думая,думать,ipf,ger,intr,,praes,,,act
любуясь,любоваться,ipf,ger,intr,,praes,,,med
завидуя,завидовать,ipf,ger,intr,,praes,,,act
понимая,понимать,ipf,ger,tran,,praes,,,act
выбрасывая,выбрасывать,ipf,ger,tran,,praes,,,act
сортируя,сортировать,ipf,ger,tran,,praes,,,act
вспомнив,вспомнить,pf,ger,tran,,praet,,,act
свернув,свернуть,pf,ger,intr,,praet,,,act
расшатав,расшатать,pf,ger,tran,,praet,,,act
глядя,глядеть,ipf,ger,intr,,praes,,,act
помечая,помечать,ipf,ger,tran,,praes,,,act
нанося,наносить,ipf,ger,tran,,praes,,,act
сняв,снять,pf,ger,tran,,praet,,,act
собирая,собирать,ipf,ger,tran,,praes,,,act
ночуя,ночевать,ipf,ger,intr,,praes,,,act
наметив,наметить,pf,ger,tran,,praet,,,act
проснувшись,проснуться,pf,ger,intr,,praet,,,med
прищурясь,прищуриться,pf,ger,intr,,praet,,,med
отнимая,отнимать,ipf,ger,tran,,praes,,,act
простудившись,простудиться,pf,ger,intr,,praet,,,med
вскочив,вскочить,pf,ger,intr,,praet,,,act
задыхаясь,задыхаться,ipf,ger,intr,,praes,,,med
вспоминая,вспоминать,ipf,ger,tran,,praes,,,act
подскочив,подскочить,pf,ger,intr,,praet,,,act
начиная,начинать,ipf,ger,tran,,praes,,,act
торопясь,торопиться,ipf,ger,intr,,praes,,,med
превратив,превратить,pf,ger,tran,,praet,,,act
любуясь,любоваться,ipf,ger,intr,,praes,,,med
понимая,понимать,ipf,ger,tran,,praes,,,act
считая,считать,ipf,ger,tran,,praes,,,act
сделав,сделать,pf,ger,tran,,praet,,,act
приехав,приехать,pf,ger,intr,,praet,,,act
продавая,продавать,ipf,ger,tran,,praes,,,act
подумав,подумать,pf,ger,intr,,praet,,,act
проснувшись,проснуться,pf,ger,intr,,praet,,,med
